Company,Model,Odometer reading,fuel,transmission,owner,mileage,engine,max_power,seats,Price
Mahindra,2013,85000,Diesel,Manual,First,16.55,2498,105,7,770000
Volkswagen,2016,70000,Petrol,Automatic,First,16.34,1798,189.3,5,800000
Mahindra,2014,25000,Diesel,Manual,First,15.4,2179,120,9,999000
Tata,2017,60000,Diesel,Manual,First,14.1,2179,147.94,7,800000
Hyundai,2007,120000,Diesel,Manual,Second,16.8,1493,110,5,170000
Mahindra,2015,173000,Diesel,Manual,First,16,2179,140,7,850000
Ford,2009,100000,Diesel,Manual,Second,17.8,1399,67,5,190000
Ford,2017,56000,Diesel,Manual,First,25.83,1498,99,5,495000
Maruti,2016,50000,Petrol,Manual,First,23.1,998,67.04,5,395000
Ford,2011,80000,Diesel,Manual,Third,17.8,1399,68,5,170000
Maruti,2018,30000,Petrol,Manual,First,16.8,796,34.2,8,260000
Ford,2013,62000,Diesel,Manual,First,13.1,2499,141,7,700000
Maruti,2018,35000,Diesel,Manual,Second,25.47,1248,88.5,7,875000
Ambassador,2008,60000,Diesel,Manual,Second,12.8,1995,52,5,122000
Maruti,2007,100000,Diesel,Manual,Second,17.8,1248,75,5,250000
Ford,2008,163000,Diesel,Manual,First,17.8,1399,68,5,200000
Volvo,2019,20000,Diesel,Automatic,First,18,1969,190,5,3800000
Maruti,2017,79000,Diesel,Manual,First,25.47,1248,88.5,7,825000
Mahindra,2007,105000,Diesel,Manual,Second,13.6,2523,63,7,215000
Toyota,2011,100000,Diesel,Manual,Second,23.59,1364,67.1,5,350000
Mahindra,2018,50000,Diesel,Manual,First,15.1,2179,152.87,7,1100000
Maruti,2014,130000,Diesel,Manual,First,20.77,1248,88.8,7,620000
Ford,2011,70000,Petrol,Manual,Second,16.6,1388,68,5,200000
Maruti,2018,38817,Diesel,Manual,First,27.39,1248,74,5,740000
BMW,2018,29500,Diesel,Automatic,First,22.48,1995,187.74,5,3790000
Honda,2016,56494,Petrol,Manual,First,18.2,1199,88.7,5,550000
Maruti,2011,30000,Petrol,Manual,First,19,998,67.1,5,270000
Maruti,2005,60000,Petrol,Manual,Fourth,18.9,998,67.1,5,120000
Hyundai,2016,7672,Petrol,Manual,First,21.1,814,55.2,5,270000
Tata,2004,90000,Diesel,Manual,Third,16.8,1405,62,5,55000
Skoda,2018,35000,Diesel,Manual,First,21.13,1498,108.6,5,900000
Hyundai,2015,70000,Diesel,Manual,First,19.67,1582,126.2,5,1000000
Maruti,2011,60000,Petrol,Manual,First,19.7,796,46.3,5,180000
Tata,2011,160000,Diesel,Manual,First,13.93,2179,138,7,350000
Honda,2017,6825,Petrol,Automatic,First,18,1497,117.6,5,1150000
Tata,2009,150000,Diesel,Manual,First,13.93,2179,138,7,380000
Datsun,2018,25000,Petrol,Manual,First,22.7,799,53.64,5,217000
Hyundai,2011,100000,Petrol,Manual,First,19.81,1086,68.05,5,206000
Tata,2010,110000,Diesel,Manual,Second,17,1405,71,5,170000
Mahindra,2012,110000,Petrol,Manual,Second,13.87,1390,75,5,180000
Renault,2016,50000,Diesel,Manual,First,19.87,1461,83.8,5,535000
Maruti,2016,30000,Petrol,Manual,First,20.51,998,67.04,5,400000
Mitsubishi,1999,198000,Diesel,Manual,Second,14.8,1998,68,5,150000
Maruti,2005,90000,Petrol,Manual,Second,19.7,796,46.3,5,110000
Maruti,2014,40000,Petrol,Manual,Third,22.74,796,47.3,5,200000
Maruti,2009,120000,Diesel,Manual,First,19.3,1248,73.9,5,382000
Audi,2018,31800,Diesel,Automatic,First,17.01,1968,188,5,3975000
Maruti,2010,73730,Petrol,Manual,First,18.2,998,67.1,5,200000
Hyundai,2012,66657,Diesel,Automatic,First,22.32,1582,126.32,5,549000
Tata,2014,77500,Diesel,Manual,Second,14,2179,138.1,7,540000
Ford,2012,54000,Diesel,Manual,First,20,1399,68,5,300000
Ford,2017,101000,Diesel,Manual,First,22.77,1498,98.59,5,934000
Toyota,2011,120000,Diesel,Manual,First,12.8,2494,102,7,480000
Toyota,2011,120000,Petrol,Manual,Third,17.6,1496,88.7,5,300000
Maruti,2017,40000,Petrol,Manual,First,23.95,998,67.1,5,382000
Honda,2012,120000,Petrol,Manual,First,16.8,1497,116.3,5,550000
Chevrolet,2012,100000,Diesel,Manual,Third,25.44,936,57.6,5,225000
Maruti,2012,96000,Diesel,Manual,Second,20.77,1248,88.8,7,425000
Hyundai,2014,60000,Petrol,Manual,Second,21.1,814,55.2,5,220000
Toyota,2008,193623,Diesel,Manual,Second,12.8,2494,102,8,330000
Mahindra,2017,45000,Diesel,Manual,First,16.5,1493,70,7,660000
Mahindra,2015,120000,Diesel,Manual,Second,21.03,1461,65,5,380000
Honda,2015,25000,Diesel,Manual,First,25.8,1498,98.6,5,600000
Mahindra,2003,120000,Diesel,Manual,Third,12.7,2609,116.6,8,125000
Hyundai,2006,100000,Petrol,Manual,Fourth,15.3,1341,83,5,81000
Hyundai,2016,60000,Diesel,Manual,First,23.9,1582,126.2,5,803999
Ford,2018,37161,Diesel,Manual,First,22.7,1498,89.84,5,800000
Tata,2012,120000,Diesel,Manual,Second,19,1405,71,5,135000
Hyundai,2013,90000,Petrol,Manual,Second,18.5,1197,82.85,5,350000
Mercedes,2005,120005,Diesel,Automatic,Second,11,2987,198.5,5,800000
Maruti,2018,35000,Petrol,Automatic,First,20.51,998,67,5,420000
Chevrolet,2015,23500,Petrol,Manual,First,18.6,1199,76.8,5,250000
Maruti,2013,190000,Diesel,Manual,Second,23.4,1248,74,5,430000
Lexus,2019,20000,Petrol,Automatic,First,22.37,2487,214.56,5,5150000
Fiat,2016,33003,Petrol,Manual,First,15.7,1172,67,5,265000
Maruti,2017,35000,Petrol,Manual,First,15.37,1196,73,7,350000
Mahindra,2010,77088,Diesel,Manual,First,14,2489,95,8,465000
Tata,2008,120000,Diesel,Manual,First,12.2,1948,68,9,150000
Maruti,2018,23000,Diesel,Manual,First,28.4,1248,74,5,675000
Maruti,2013,70000,Diesel,Manual,Second,23.4,1248,74,5,356000
Volkswagen,2013,70000,Diesel,Manual,Second,22.07,1199,73.9,5,350000
Mahindra,2016,150000,Diesel,Manual,First,15.96,2523,63,9,550000
Maruti,2016,80000,Diesel,Manual,Second,24.3,1248,88.5,5,650000
Lexus,2019,20000,Petrol,Automatic,First,22.37,2487,214.56,5,5150000
Renault,2014,68000,Diesel,Manual,Second,19.01,1461,108.45,5,500000
Maruti,1999,70000,Petrol,Manual,Fourth,15.9,1298,85,5,70000
Mahindra,2018,60000,Diesel,Manual,First,16.5,1493,70,7,797000
BMW,2018,17100,Diesel,Automatic,First,22.48,1995,187.74,5,3900000
Honda,2002,161000,Petrol,Manual,Fourth,13,1493,100,5,81000
Maruti,2008,87540,LPG,Manual,Third,16.6,796,35.5,5,149000
Ford,2018,13000,Petrol,Manual,First,20.4,1194,94.93,5,690000
Tata,2014,50000,Diesel,Manual,Second,25,1396,69.01,5,250000
Ford,2012,25000,Petrol,Manual,First,15.6,1196,70,5,290000
Maruti,2012,60000,Diesel,Manual,First,22.9,1248,74,5,370000
Hyundai,2017,186000,Diesel,Manual,First,19.67,1582,126.2,5,1110000
Maruti,2018,15000,Diesel,Manual,First,28.4,1248,74.02,5,725000
,,,,,,,,,,
Maruti,2008,120000,Petrol,Manual,First,19.7,796,46.3,5,95000
Jaguar,2017,45000,Diesel,Automatic,First,19.33,1999,177,5,3200000
Hyundai,2013,35000,Petrol,Manual,Second,20.36,1197,78.9,5,280000
Mahindra,2010,120000,Diesel,Manual,Second,14,2489,95,8,300000
Ford,2018,30000,Diesel,Manual,First,25.83,1498,99,5,793000
Maruti,2018,11500,Petrol,Manual,First,23.95,998,67.05,5,375000
Hyundai,2014,40000,Petrol,Manual,First,21.1,814,55.2,5,215000
Maruti,2015,60000,Diesel,Manual,First,27.39,1248,74,5,562000
Volkswagen,2011,80000,Diesel,Manual,Second,20.54,1598,103.6,5,300000
Maruti,2017,80000,Diesel,Manual,First,24.3,1248,88.5,5,775000
Honda,2015,63000,Diesel,Manual,First,27.3,1498,98.6,5,525000
Volvo,2019,20000,Diesel,Automatic,First,18,1969,190,5,3800000
Tata,2009,201850,Diesel,Manual,Second,17.88,1396,52.8,5,88000
Honda,2004,110000,Petrol,Manual,Third,12.8,1493,100,5,198000
Mahindra,2011,100000,Diesel,Manual,Second,21,1461,64.1,5,174000
Maruti,2004,46000,Petrol,Manual,Fourth,16.1,796,37,4,75000
Jaguar,2017,9000,Diesel,Automatic,First,13.6,1999,177,5,2711000
Maruti,2013,52000,Petrol,Manual,First,24.7,796,47.3,5,235000
Maruti,2016,47000,Diesel,Manual,First,25.2,1248,74,5,600000
Tata,2017,40300,Petrol,Manual,First,23.84,1199,84,5,340000
Maruti,2007,110000,Petrol,Manual,Second,19.7,796,46.3,5,118000
Hyundai,2009,50000,Petrol,Manual,Second,19.81,1086,68.05,5,229999
Renault,2019,6500,Petrol,Manual,First,20,999,72,7,700000
Mahindra,2012,120000,Diesel,Manual,Fourth,14,2498,112,8,350000
Mahindra,2011,100000,Diesel,Manual,Fourth,13.5,2179,115,5,360000
Jaguar,2017,9000,Diesel,Automatic,First,13.6,1999,177,5,2711000
Hyundai,2016,40000,Diesel,Manual,First,22.54,1396,88.73,5,700000
Hyundai,2013,40000,Petrol,Manual,First,20.36,1197,78.9,5,375000
Mahindra,2012,121779,Diesel,Manual,First,12.05,2179,120,8,532000
Toyota,2014,50000,Diesel,Manual,First,12.99,2494,100.6,7,750000
Hyundai,2013,210000,Diesel,Manual,Third,21.9,1396,88.76,5,360000
Hyundai,2006,110000,Diesel,Manual,Fourth,14.9,1991,112.2,5,155000
Maruti,2004,70000,Petrol,Manual,Second,18.9,998,67.1,5,70000
Maruti,2013,58000,Diesel,Manual,First,23.4,1248,74,5,520000
Mahindra,2014,145241,Diesel,Manual,First,12.05,2179,120,7,700000
Hyundai,2009,214000,Diesel,Manual,Second,16.8,1493,110,5,340000
Ford,2018,9500,Petrol,Manual,First,18.16,1196,86.8,5,575000
Tata,2017,40000,Diesel,Automatic,First,17.6,2179,153.86,7,1300000
Maruti,2020,20000,Petrol,Manual,First,23.26,1197,88.5,5,700000
Maruti,2015,40000,Petrol,Manual,First,22.74,796,47.3,5,245000
Hyundai,2015,100000,Petrol,Manual,First,18.9,1197,82,5,350000
Maruti,2012,70000,Petrol,Manual,Second,18.5,1197,85.8,5,275000
Maruti,2016,90000,Diesel,Manual,First,28.09,1248,88.5,5,620000
Maruti,2014,46100,Petrol,Manual,First,16.02,1373,93.7,7,599000
Maruti,2018,50000,Diesel,Manual,First,28.4,1248,74.02,5,650000
Chevrolet,2014,76000,Diesel,Manual,Second,25.44,936,56.3,5,170000
Tata,2012,28000,Petrol,Manual,Second,25.4,624,37.5,4,45000
Chevrolet,2011,90000,Petrol,Manual,Second,18.6,1199,79.4,5,125000
Tata,2012,80000,Diesel,Manual,First,16.1,1405,70,5,185000
Maruti,2013,50000,Diesel,Manual,Second,20.77,1248,88.8,7,600000
Maruti,2006,168000,Petrol,Manual,Second,18.9,998,67.1,5,90000
Hyundai,2015,63063,Petrol,Automatic,First,18.9,1197,82,5,465000
Renault,2017,65000,Diesel,Manual,First,19.98,1461,108.5,8,880000
Nissan,2017,40000,Petrol,Manual,First,19.49,1198,67.04,5,370000
Tata,2017,19723,Petrol,Automatic,First,20.3,1199,84,5,525000
Hyundai,2017,40000,Petrol,Manual,First,18.6,1197,81.83,5,610000
Hyundai,2014,30000,Petrol,Manual,Second,18.9,1197,81.86,5,380000
Maruti,2018,50000,Diesel,Automatic,Second,24.3,1248,88.5,5,900000
Hyundai,2013,45000,Petrol,Manual,Second,21.1,814,55.2,5,165000
Maruti,2002,70000,Petrol,Manual,Second,16.1,796,37,4,45000
Maruti,2018,32995,Petrol,Automatic,First,20.52,1197,81.8,5,445000
Hyundai,2017,15000,Petrol,Manual,First,17.19,1197,81.86,5,600000
Maruti,2018,41779,Petrol,Manual,First,21.21,1197,81.8,5,795000
Mahindra,2015,16000,Diesel,Manual,First,18.06,2523,63,7,750000
Mahindra,2013,117000,Diesel,Automatic,First,11.18,2696,184,7,800000
Toyota,2017,25538,Petrol,Manual,First,16.78,1496,88.73,5,625000
Ford,2018,13000,Petrol,Manual,First,20.4,1194,94.93,5,690000
Honda,2018,20000,Petrol,Manual,First,18.2,1199,88.7,5,600000
Hyundai,2014,100000,Diesel,Manual,First,24,1120,70,5,350000
Mahindra,2016,50000,Diesel,Manual,First,18.49,1493,100,7,770000
Skoda,2016,11000,Petrol,Automatic,First,14.3,1598,103.5,5,645000
Mahindra,2015,58945,Diesel,Manual,First,18.49,1493,100,7,700000
Hyundai,2004,110000,Petrol,Manual,Second,14.4,1599,94,5,110000
Maruti,2013,80000,Diesel,Manual,Fourth,23.4,1248,74,5,375000
Hyundai,2016,80000,Petrol,Manual,Second,18.9,1197,82,5,400000
Renault,2016,20000,Petrol,Manual,First,23.01,999,67,5,220000
Maruti,2015,23000,Diesel,Manual,First,25.2,1248,74,5,550000
Maruti,2015,60000,Diesel,Manual,Third,26.21,1248,88.5,5,600000
Hyundai,2013,92500,Diesel,Manual,First,22.32,1582,126.3,5,530000
Hyundai,2017,30000,Petrol,Manual,First,18.6,1197,81.83,5,700000
Hyundai,2006,120000,Diesel,Manual,Second,16.8,1493,110,5,135000
Ford,2017,35000,Diesel,Manual,First,23,1498,98.96,5,900000
Hyundai,2014,15000,Petrol,Manual,First,20.36,1197,78.9,5,320000
Hyundai,2015,40000,Petrol,Manual,First,17.01,1591,121.3,5,650000
Tata,2017,50000,Diesel,Manual,First,22.95,1248,74,5,600000
Maruti,2017,30000,Diesel,Automatic,First,28.4,1248,74.02,5,875000
Volkswagen,2014,64000,Petrol,Manual,Third,15.04,1598,103.2,5,390000
Volvo,2019,20000,Diesel,Automatic,First,18,1969,190,5,3800000
Toyota,2014,54891,Diesel,Manual,First,23.59,1364,67.04,5,480000
Audi,2015,105000,Diesel,Automatic,Second,13.22,2967,241.4,5,2700000
Toyota,2013,79328,Diesel,Manual,Second,12.99,2494,100.6,7,750000
Maruti,2015,60000,Diesel,Manual,First,25.2,1248,74,5,475000
Hyundai,2018,40000,Petrol,Manual,First,18.6,1197,81.83,5,600000
Tata,2008,120000,Diesel,Manual,Third,16.8,1405,68,5,175000
Hyundai,2017,56290,Diesel,Manual,First,24,1186,73.97,5,450000
Maruti,2005,80000,Petrol,Manual,Second,18.9,998,67.1,5,150000
Mahindra,2016,120000,Diesel,Automatic,First,16,2179,140,7,861999
Toyota,2013,79328,Diesel,Manual,Second,12.99,2494,100.6,7,750000
Tata,2010,100000,Diesel,Manual,Second,19.61,1405,70,5,409999
Chevrolet,2008,70000,Petrol,Manual,Second,15.26,1150,74.9,5,80000
Hyundai,2013,68000,Petrol,Automatic,First,14.5,1797,147.5,5,690000
Maruti,2015,16000,Petrol,Manual,First,19.1,1197,85.8,5,575000
Maruti,2017,70000,Diesel,Manual,First,24.3,1248,88.5,5,650000
Toyota,2013,99000,Diesel,Manual,First,12.99,2494,100,7,700000
Tata,2018,50000,Petrol,Manual,First,17,1198,108.5,5,850000
Hyundai,2011,97000,Petrol,Manual,Third,19.81,1086,68.05,5,165000
Tata,2017,70000,Diesel,Manual,First,17.6,2179,153.86,7,1400000
Hyundai,2011,116500,Diesel,Manual,First,23,1396,90,5,350000
Mahindra,2019,5000,Diesel,Manual,First,17.3,1497,121,7,1460000
Hyundai,2017,90000,Petrol,Manual,First,20.14,1197,81.86,5,509999
Hyundai,2012,30000,Petrol,Manual,First,20.36,1197,78.9,5,270000
Mahindra,2014,60000,Diesel,Manual,First,14,2523,75,8,550000
Maruti,2012,100000,Diesel,Manual,Third,19.3,1248,73.9,5,250000
Maruti,2014,110000,Diesel,Manual,First,20.77,1248,88.76,7,545000
Mahindra,2013,50000,Diesel,Manual,First,15.96,2523,62.1,7,500000
Maruti,2019,5621,Petrol,Automatic,First,22,1197,81.8,5,650000
Maruti,2014,150000,Diesel,Manual,Third,23.4,1248,74,5,409999
Maruti,2006,50000,Petrol,Manual,Third,14,1061,64,5,150000
Hyundai,2013,20000,Petrol,Manual,First,21.1,814,55.2,5,275000
Renault,2017,30000,Petrol,Manual,First,23.01,999,67,5,350000
Tata,2010,70000,Diesel,Manual,Second,11.57,2179,138.1,7,185000
Hyundai,2016,63000,Diesel,Manual,Third,24,1120,70,5,330000
Maruti,2013,100000,Diesel,Manual,First,23.4,1248,74,5,525000
Maruti,1998,80000,Petrol,Manual,Fourth,16.1,796,37,4,45000
Mahindra,2017,54470,Diesel,Manual,First,15.4,2179,120,7,950000
Toyota,2013,79328,Diesel,Manual,Second,12.99,2494,100.6,7,750000
Tata,2013,189000,Diesel,Manual,First,21.02,1248,88.76,5,260000
Maruti,2011,40000,Petrol,Manual,Third,19.7,796,46.3,5,148000
Hyundai,2016,35000,Diesel,Manual,First,24.4,1120,71,5,550000
Hyundai,2014,90000,Diesel,Manual,Second,24,1120,70,5,459999
BMW,2011,42545,Diesel,Automatic,First,19.62,1998,190,5,1075000
Mercedes,2014,42000,Petrol,Automatic,First,11.9,1595,120.7,5,1250000
Maruti,2016,70000,Diesel,Manual,Second,25.2,1248,74,5,565000
BMW,2017,13663,Diesel,Automatic,First,22.69,1995,190,5,3200000
Mahindra,2012,100000,Diesel,Manual,First,15.1,2179,140,7,900000
Tata,2017,26500,Diesel,Manual,First,17.6,2179,147.94,7,969999
Hyundai,2008,100000,Petrol,Manual,Second,19.81,1086,68.05,5,250000
Tata,2017,35000,Petrol,Manual,First,17.57,1193,88.7,5,400000
Maruti,2014,70000,Diesel,Manual,First,23.4,1248,74,5,450000
Maruti,2013,58343,Petrol,Manual,First,21.79,998,67.05,5,225000
Maruti,2018,69779,Petrol,Automatic,First,22,1197,81.8,5,600000
Hyundai,2012,70000,Petrol,Manual,First,21.1,814,55.2,5,200000
Mahindra,2019,15000,Diesel,Manual,First,20,1497,115,5,1200000
Maruti,2015,110000,Diesel,Manual,Second,20.77,1248,88.76,7,700000
Maruti,2014,100000,Petrol,Manual,Second,19.1,1197,85.8,5,400000
Hyundai,2019,19000,Petrol,Manual,First,18.6,1197,81.86,5,700000
Ford,2013,230000,Diesel,Manual,First,20,1399,68.1,5,229999
Tata,2007,80000,Diesel,Manual,Second,11.57,2179,138.1,7,250000
Maruti,2015,100000,Diesel,Manual,Second,27.62,793,47,5,250000
Maruti,2013,40000,Diesel,Manual,First,23.4,1248,74,5,530000
Mahindra,2018,60000,Diesel,Manual,First,15.1,2179,152.87,7,1500000
Renault,2016,30000,Petrol,Manual,Third,23.01,999,67,5,270000
Nissan,2013,90000,Petrol,Automatic,Second,17.97,1498,99.6,5,350000
Ford,2017,35000,Diesel,Manual,First,24.29,1498,99,5,620000
Toyota,2011,120000,Diesel,Manual,Second,12.8,2494,102,8,650000
Maruti,2019,11000,Petrol,Manual,First,21.63,998,67,5,500000
Maruti,2009,70000,Petrol,Manual,Second,17.3,1061,64,5,235000
Toyota,2013,79328,Diesel,Manual,Second,12.99,2494,100.6,7,750000
Honda,2015,90000,Diesel,Manual,Second,25.8,1498,98.6,5,455000
Hyundai,2018,30000,Petrol,Manual,First,18.6,1197,81.83,5,700000
Hyundai,2011,80000,Diesel,Manual,First,22.32,1582,126.32,5,475000
Hyundai,2011,60000,Petrol,Automatic,Third,16.95,1197,78.9,5,340000
Mahindra,2018,46000,Diesel,Manual,First,15.1,2179,152.87,7,1525000
Hyundai,2009,90000,Petrol,Manual,Second,20.36,1197,78.9,5,170000
Honda,2015,50000,Petrol,Manual,First,17.8,1198,86.7,5,450000
Hyundai,2017,41000,Diesel,Manual,First,20.5,1582,126.2,5,975000
Hyundai,2011,60000,Petrol,Manual,Second,19.81,1086,68.05,5,270000
Honda,2007,110000,Petrol,Manual,Third,17.7,1497,78,5,170000
Toyota,2012,225000,Diesel,Manual,Second,12.99,2494,100,8,869999
Hyundai,2019,15000,Petrol,Manual,First,20.3,1086,68,5,425000
Maruti,2018,10000,Diesel,Manual,First,25.47,1248,88.5,7,1050000
Mahindra,2011,200000,Diesel,Manual,Second,13.6,2523,63,7,350000
Mahindra,2011,90000,Diesel,Manual,First,13.6,2523,63,7,445000
Maruti,2012,129000,Diesel,Manual,First,19.3,1248,73.9,5,400000
Maruti,2018,15732,Petrol,Automatic,First,22,1197,81.8,5,655000
Honda,2012,40000,Petrol,Manual,First,18.5,1198,86.8,5,325000
Hyundai,2013,21000,Petrol,Manual,First,18.9,1197,81.86,5,420000
Maruti,2015,36600,Petrol,Manual,First,20.4,1197,81.8,5,515000
Maruti,2012,140000,Diesel,Manual,First,20.77,1248,88.76,7,350000
Maruti,2013,58343,Petrol,Manual,First,21.79,998,67.05,5,225000
Hyundai,2009,90000,Diesel,Manual,Second,18.1,1493,110,5,210000
Hyundai,2012,27500,Petrol,Manual,First,18.5,1197,82.9,5,380000
Maruti,2006,120000,Petrol,Manual,Third,19.7,796,46.3,5,110000
Mahindra,2012,25000,Diesel,Manual,First,21.03,1461,65,5,350000
Ford,2012,120000,Diesel,Manual,Second,20,1399,68,5,175000
Maruti,2012,108000,Diesel,Manual,First,19.3,1248,73.9,5,415000
Mahindra,2013,70000,Diesel,Manual,Third,15.1,2179,140,7,550000
BMW,2016,12000,Diesel,Automatic,First,18.12,1995,190,5,2900000
Hyundai,2014,125000,Diesel,Manual,First,22.32,1582,126.32,5,600000
Maruti,2006,40000,Petrol,Manual,Third,16.1,796,37,4,50000
Hyundai,2011,157000,Diesel,Manual,Second,22.32,1582,126.3,5,360000
Mahindra,2009,120000,Diesel,Manual,First,13.6,2523,63,7,290000
Mahindra,2016,40000,Diesel,Manual,Second,16,1997,140,7,890000
Maruti,2017,15000,Petrol,Manual,First,24.7,796,47.3,5,282000
Tata,2011,70000,Diesel,Manual,Second,23.57,1396,70,5,200000
Fiat,2010,178000,Diesel,Manual,Second,20.4,1248,91.7,5,190000
Maruti,2018,12000,Petrol,Manual,First,20.4,1197,81.8,5,459999
Hyundai,2011,70000,Diesel,Manual,Third,16.2,1493,110,5,400000
Ford,2018,15000,Petrol,Manual,First,20.4,1194,94.93,5,620000
Skoda,2007,100000,Diesel,Manual,Second,16.6,1896,122.4,5,250000
Ford,2012,64000,Diesel,Manual,Second,17.8,1399,67,5,300000
Chevrolet,2010,120000,Petrol,Manual,First,18,995,62,5,75000
Maruti,2018,50000,Diesel,Manual,First,27.39,1248,74,5,760000
Toyota,2010,60000,Diesel,Manual,First,21.43,1364,87.2,5,300000
Maruti,2007,73257,Petrol,Manual,First,16.1,796,37,4,45000
Tata,2017,26766,Diesel,Manual,First,21.5,1497,108.5,5,919999
Maruti,2008,80000,LPG,Manual,Second,17.3,1061,57.5,5,148000
Maruti,2018,52200,Diesel,Manual,First,26.59,1248,74,5,690000
Mahindra,2019,12584,Diesel,Manual,First,16.55,2498,105,6,975000
Honda,2015,45000,Petrol,Automatic,First,15.5,1198,86.7,5,450000
Honda,2016,56494,Petrol,Manual,First,18.2,1199,88.7,5,550000
Tata,2009,80000,Diesel,Manual,Second,17.88,1396,52.8,5,95000
Hyundai,2017,56290,Diesel,Manual,First,24,1186,73.97,5,450000
Toyota,2011,168000,Diesel,Manual,Second,12.8,2494,102,8,550000
Jeep,2018,80000,Diesel,Manual,First,17.1,1956,170,5,1675000
Ford,2019,6000,Petrol,Manual,First,19,1194,94.68,5,700000
Datsun,2019,10000,Petrol,Manual,First,22.5,999,67,5,390000
Maruti,2007,53512,Petrol,Manual,Second,19.7,796,46.3,5,120000
Hyundai,2017,39000,Petrol,Manual,First,17.01,1591,121.3,5,750000
Mahindra,2015,120000,Diesel,Manual,First,18.49,1493,100,7,500000
Renault,2017,16500,Petrol,Manual,Second,23.01,999,67,5,325000
Ford,2016,60000,Petrol,Manual,First,18.16,1196,86.8,5,350000
Volkswagen,2010,80000,Petrol,Manual,Second,14,1595,102,5,225000
Maruti,2018,25000,Petrol,Manual,First,21.21,1197,81.8,5,600000
Maruti,2010,70000,LPG,Manual,Second,26.2,998,58.2,5,150000
Maruti,2017,10000,Petrol,Manual,First,23.1,998,67.04,5,430000
Tata,2017,70000,Petrol,Manual,Third,23.9,624,37.48,4,66000
Maruti,2018,28000,Petrol,Manual,First,16.1,1197,85,5,490000
Maruti,2015,22500,Petrol,Manual,First,20.51,998,67.04,5,400000
Tata,2016,50000,Diesel,Manual,First,23,1248,88.7,5,325000
Volvo,2019,20000,Diesel,Automatic,First,18,1969,190,5,3800000
Renault,2018,20000,Petrol,Manual,First,23.01,999,67,5,320000
Mahindra,2013,177000,Diesel,Manual,First,15.1,2179,140,7,600000
Nissan,2012,110000,Diesel,Manual,Third,21.64,1461,84.8,5,220000
Toyota,2009,242000,Diesel,Manual,Fourth,12.8,2494,102,7,650000
Maruti,2009,120000,Diesel,Manual,First,21.1,1248,73.9,5,155000
Maruti,2017,26634,Petrol,Automatic,First,21.21,1197,81.8,5,600000
Tata,2019,20000,Petrol,Manual,First,20.3,1199,83.81,5,650000
Ford,2016,80000,Diesel,Manual,First,25.83,1498,99,5,377000
Tata,2012,35000,Diesel,Manual,Second,23.03,1396,69,5,246000
